id,x,y,h,dom_radius,surface,volume,crown_wkt
477,380504.88,6573140.31,17.94,11.00,538.0,7033.8,"POLYGON((380525.4 6573133.1,380525.1 6573135.3,380524.2 6573137.5,380522.8 6573139.5,380520.9 6573141.2,380518.6 6573142.7,380515.9 6573143.7,380513.0 6573144.4,380510.1 6573144.6,380507.1 6573144.4,380504.2 6573143.7,380501.5 6573142.7,380499.2 6573141.2,380497.3 6573139.5,380495.9 6573137.5,380495.0 6573135.3,380494.7 6573133.1,380495.0 6573130.8,380495.9 6573128.6,380497.3 6573126.6,380499.2 6573124.9,380501.5 6573123.4,380504.2 6573122.4,380507.1 6573121.7,380510.1 6573121.5,380513.0 6573121.7,380515.9 6573122.4,380518.6 6573123.4,380520.9 6573124.9,380522.8 6573126.6,380524.2 6573128.6,380525.1 6573130.8,380525.4 6573133.1))"
478,380107.88,6573136.31,15.95,11.00,80.0,1240.8,"POLYGON((380110.4 6573141.7,380110.3 6573142.7,380110.1 6573143.6,380109.9 6573144.5,380109.6 6573145.3,380109.2 6573145.9,380108.7 6573146.4,380108.2 6573146.7,380107.6 6573146.8,380107.1 6573146.7,380106.6 6573146.4,380106.1 6573145.9,380105.7 6573145.3,380105.4 6573144.5,380105.1 6573143.6,380105.0 6573142.7,380104.9 6573141.7,380105.0 6573140.7,380105.1 6573139.7,380105.4 6573138.8,380105.7 6573138.0,380106.1 6573137.4,380106.6 6573136.9,380107.1 6573136.6,380107.6 6573136.5,380108.2 6573136.6,380108.7 6573136.9,380109.2 6573137.4,380109.6 6573138.0,380109.9 6573138.8,380110.1 6573139.7,380110.3 6573140.7,380110.4 6573141.7))"
479,380755.88,6573133.31,15.60,11.00,553.0,7634.8,"POLYGON((380778.9 6573120.8,380778.6 6573125.4,380777.8 6573129.7,380776.5 6573133.7,380774.8 6573137.3,380772.6 6573140.1,380770.2 6573142.3,380767.6 6573143.6,380764.9 6573144.1,380762.1 6573143.6,380759.5 6573142.3,380757.1 6573140.1,380755.0 6573137.3,380753.2 6573133.7,380751.9 6573129.7,380751.1 6573125.4,380750.9 6573120.8,380751.1 6573116.3,380751.9 6573112.0,380753.2 6573107.9,380755.0 6573104.4,380757.1 6573101.5,380759.5 6573099.4,380762.1 6573098.1,380764.9 6573097.6,380767.6 6573098.1,380770.2 6573099.4,380772.6 6573101.5,380774.8 6573104.4,380776.5 6573107.9,380777.8 6573112.0,380778.6 6573116.3,380778.9 6573120.8))"
480,380442.88,6573131.31,20.86,11.00,602.0,8650.7,"POLYGON((380454.5 6573126.0,380454.3 6573128.0,380453.8 6573129.9,380452.8 6573131.7,380451.5 6573133.3,380450.0 6573134.5,380448.2 6573135.5,380446.2 6573136.1,380444.2 6573136.3,380442.2 6573136.1,380440.3 6573135.5,380438.5 6573134.5,380436.9 6573133.3,380435.7 6573131.7,380434.7 6573129.9,380434.1 6573128.0,380433.9 6573126.0,380434.1 6573124.0,380434.7 6573122.0,380435.7 6573120.2,380436.9 6573118.7,380438.5 6573117.4,380440.3 6573116.5,380442.2 6573115.9,380444.2 6573115.7,380446.2 6573115.9,380448.2 6573116.5,380450.0 6573117.4,380451.5 6573118.7,380452.8 6573120.2,380453.8 6573122.0,380454.3 6573124.0,380454.5 6573126.0))"
481,380018.88,6573129.31,16.64,11.00,9.0,149.8,"POLYGON((380019.3 6573130.3,380019.3 6573130.6,380019.2 6573130.8,380019.1 6573131.1,380018.9 6573131.3,380018.7 6573131.5,380018.4 6573131.6,380018.2 6573131.7,380017.9 6573131.7,380017.6 6573131.7,380017.3 6573131.6,380017.1 6573131.5,380016.9 6573131.3,380016.7 6573131.1,380016.6 6573130.8,380016.5 6573130.6,380016.5 6573130.3,380016.5 6573130.0,380016.6 6573129.8,380016.7 6573129.5,380016.9 6573129.3,380017.1 6573129.1,380017.3 6573129.0,380017.6 6573128.9,380017.9 6573128.9,380018.2 6573128.9,380018.4 6573129.0,380018.7 6573129.1,380018.9 6573129.3,380019.1 6573129.5,380019.2 6573129.8,380019.3 6573130.0,380019.3 6573130.3))"
482,380611.88,6573129.31,18.48,11.00,676.0,7275.7,"POLYGON((380629.0 6573117.7,380628.7 6573120.7,380627.9 6573123.7,380626.6 6573126.4,380624.9 6573128.7,380622.7 6573130.7,380620.3 6573132.1,380617.6 6573133.0,380614.9 6573133.3,380612.1 6573133.0,380609.5 6573132.1,380607.0 6573130.7,380604.9 6573128.7,380603.1 6573126.4,380601.8 6573123.7,380601.0 6573120.7,380600.7 6573117.7,380601.0 6573114.6,380601.8 6573111.7,380603.1 6573108.9,380604.9 6573106.6,380607.0 6573104.6,380609.5 6573103.2,380612.1 6573102.3,380614.9 6573102.0,380617.6 6573102.3,380620.3 6573103.2,380622.7 6573104.6,380624.9 6573106.6,380626.6 6573108.9,380627.9 6573111.7,380628.7 6573114.6,380629.0 6573117.7))"
483,379831.88,6573127.31,19.44,11.00,161.0,2925.6,"POLYGON((379833.7 6573123.8,379833.6 6573125.2,379833.3 6573126.7,379832.9 6573128.0,379832.3 6573129.2,379831.6 6573130.1,379830.8 6573130.8,379829.9 6573131.2,379829.0 6573131.4,379828.1 6573131.2,379827.2 6573130.8,379826.4 6573130.1,379825.7 6573129.2,379825.2 6573128.0,379824.7 6573126.7,379824.5 6573125.2,379824.4 6573123.8,379824.5 6573122.3,379824.7 6573120.8,379825.2 6573119.5,379825.7 6573118.4,379826.4 6573117.4,379827.2 6573116.7,379828.1 6573116.3,379829.0 6573116.1,379829.9 6573116.3,379830.8 6573116.7,379831.6 6573117.4,379832.3 6573118.4,379832.9 6573119.5,379833.3 6573120.8,379833.6 6573122.3,379833.7 6573123.8))"
484,380360.88,6573127.31,16.32,11.00,728.0,8705.8,"POLYGON((380377.6 6573120.8,380377.3 6573123.3,380376.6 6573125.6,380375.4 6573127.8,380373.9 6573129.7,380371.9 6573131.3,380369.7 6573132.4,380367.3 6573133.1,380364.8 6573133.4,380362.3 6573133.1,380360.0 6573132.4,380357.7 6573131.3,380355.8 6573129.7,380354.2 6573127.8,380353.0 6573125.6,380352.3 6573123.3,380352.1 6573120.8,380352.3 6573118.4,380353.0 6573116.0,380354.2 6573113.9,380355.8 6573111.9,380357.7 6573110.4,380360.0 6573109.2,380362.3 6573108.5,380364.8 6573108.3,380367.3 6573108.5,380369.7 6573109.2,380371.9 6573110.4,380373.9 6573111.9,380375.4 6573113.9,380376.6 6573116.0,380377.3 6573118.4,380377.6 6573120.8))"
485,379876.88,6573125.31,29.57,11.00,711.0,15975.4,"POLYGON((379894.0 6573119.3,379893.7 6573121.1,379892.8 6573122.8,379891.4 6573124.4,379889.4 6573125.7,379887.0 6573126.9,379884.3 6573127.7,379881.3 6573128.2,379878.2 6573128.4,379875.2 6573128.2,379872.2 6573127.7,379869.5 6573126.9,379867.1 6573125.7,379865.1 6573124.4,379863.6 6573122.8,379862.7 6573121.1,379862.4 6573119.3,379862.7 6573117.5,379863.6 6573115.8,379865.1 6573114.3,379867.1 6573112.9,379869.5 6573111.8,379872.2 6573110.9,379875.2 6573110.4,379878.2 6573110.2,379881.3 6573110.4,379884.3 6573110.9,379887.0 6573111.8,379889.4 6573112.9,379891.4 6573114.3,379892.8 6573115.8,379893.7 6573117.5,379894.0 6573119.3))"
486,380539.88,6573124.31,19.82,11.00,1421.0,16366.8,"POLYGON((380576.9 6573114.7,380576.5 6573118.0,380575.2 6573121.1,380573.2 6573124.0,380570.4 6573126.6,380567.1 6573128.6,380563.3 6573130.2,380559.1 6573131.1,380554.8 6573131.5,380550.5 6573131.1,380546.3 6573130.2,380542.5 6573128.6,380539.2 6573126.6,380536.4 6573124.0,380534.4 6573121.1,380533.1 6573118.0,380532.7 6573114.7,380533.1 6573111.4,380534.4 6573108.3,380536.4 6573105.4,380539.2 6573102.8,380542.5 6573100.8,380546.3 6573099.2,380550.5 6573098.3,380554.8 6573097.9,380559.1 6573098.3,380563.3 6573099.2,380567.1 6573100.8,380570.4 6573102.8,380573.2 6573105.4,380575.2 6573108.3,380576.5 6573111.4,380576.9 6573114.7))"
487,380735.88,6573124.31,22.89,11.00,752.0,11037.6,"POLYGON((380741.8 6573117.3,380741.6 6573120.3,380741.1 6573123.2,380740.2 6573125.9,380739.0 6573128.2,380737.6 6573130.1,380736.0 6573131.5,380734.3 6573132.4,380732.4 6573132.7,380730.6 6573132.4,380728.8 6573131.5,380727.2 6573130.1,380725.8 6573128.2,380724.7 6573125.9,380723.8 6573123.2,380723.3 6573120.3,380723.1 6573117.3,380723.3 6573114.3,380723.8 6573111.4,380724.7 6573108.7,380725.8 6573106.4,380727.2 6573104.5,380728.8 6573103.1,380730.6 6573102.2,380732.4 6573101.9,380734.3 6573102.2,380736.0 6573103.1,380737.6 6573104.5,380739.0 6573106.4,380740.2 6573108.7,380741.1 6573111.4,380741.6 6573114.3,380741.8 6573117.3))"
488,379994.88,6573122.31,17.67,11.00,59.0,1021.6,"POLYGON((379997.7 6573122.4,379997.7 6573123.1,379997.5 6573123.8,379997.2 6573124.4,379996.9 6573125.0,379996.4 6573125.4,379995.9 6573125.8,379995.3 6573126.0,379994.7 6573126.0,379994.2 6573126.0,379993.6 6573125.8,379993.1 6573125.4,379992.6 6573125.0,379992.3 6573124.4,379992.0 6573123.8,379991.8 6573123.1,379991.8 6573122.4,379991.8 6573121.7,379992.0 6573121.0,379992.3 6573120.4,379992.6 6573119.8,379993.1 6573119.4,379993.6 6573119.1,379994.2 6573118.8,379994.7 6573118.8,379995.3 6573118.8,379995.9 6573119.1,379996.4 6573119.4,379996.9 6573119.8,379997.2 6573120.4,379997.5 6573121.0,379997.7 6573121.7,379997.7 6573122.4))"
489,380637.88,6573122.31,17.27,11.00,803.0,9512.9,"POLYGON((380659.8 6573120.1,380659.6 6573123.0,380658.8 6573125.8,380657.7 6573128.5,380656.1 6573130.7,380654.2 6573132.6,380652.1 6573134.0,380649.7 6573134.9,380647.3 6573135.2,380644.9 6573134.9,380642.5 6573134.0,380640.4 6573132.6,380638.5 6573130.7,380636.9 6573128.5,380635.8 6573125.8,380635.0 6573123.0,380634.8 6573120.1,380635.0 6573117.1,380635.8 6573114.3,380636.9 6573111.7,380638.5 6573109.4,380640.4 6573107.5,380642.5 6573106.1,380644.9 6573105.2,380647.3 6573104.9,380649.7 6573105.2,380652.1 6573106.1,380654.2 6573107.5,380656.1 6573109.4,380657.7 6573111.7,380658.8 6573114.3,380659.6 6573117.1,380659.8 6573120.1))"
490,380801.88,6573122.31,21.20,11.00,668.0,10522.4,"POLYGON((380821.3 6573111.5,380821.1 6573113.8,380820.5 6573115.9,380819.4 6573117.9,380818.1 6573119.7,380816.4 6573121.1,380814.5 6573122.1,380812.4 6573122.8,380810.2 6573123.0,380808.0 6573122.8,380806.0 6573122.1,380804.0 6573121.1,380802.4 6573119.7,380801.0 6573117.9,380800.0 6573115.9,380799.3 6573113.8,380799.1 6573111.5,380799.3 6573109.3,380800.0 6573107.1,380801.0 6573105.1,380802.4 6573103.4,380804.0 6573102.0,380806.0 6573100.9,380808.0 6573100.2,380810.2 6573100.0,380812.4 6573100.2,380814.5 6573100.9,380816.4 6573102.0,380818.1 6573103.4,380819.4 6573105.1,380820.5 6573107.1,380821.1 6573109.3,380821.3 6573111.5))"
491,380571.88,6573120.31,16.65,11.00,731.0,8380.8,"POLYGON((380597.0 6573121.2,380596.7 6573123.4,380596.0 6573125.6,380594.8 6573127.6,380593.2 6573129.4,380591.2 6573130.8,380589.0 6573131.9,380586.6 6573132.5,380584.1 6573132.8,380581.6 6573132.5,380579.2 6573131.9,380577.0 6573130.8,380575.0 6573129.4,380573.4 6573127.6,380572.2 6573125.6,380571.5 6573123.4,380571.3 6573121.2,380571.5 6573118.9,380572.2 6573116.7,380573.4 6573114.7,380575.0 6573113.0,380577.0 6573111.5,380579.2 6573110.5,380581.6 6573109.8,380584.1 6573109.6,380586.6 6573109.8,380589.0 6573110.5,380591.2 6573111.5,380593.2 6573113.0,380594.8 6573114.7,380596.0 6573116.7,380596.7 6573118.9,380597.0 6573121.2))"
492,380680.88,6573120.31,19.20,11.00,313.0,3963.7,"POLYGON((380688.8 6573119.5,380688.6 6573120.9,380688.0 6573122.2,380687.0 6573123.4,380685.6 6573124.5,380684.0 6573125.4,380682.1 6573126.0,380680.0 6573126.5,380677.9 6573126.6,380675.8 6573126.5,380673.7 6573126.0,380671.8 6573125.4,380670.2 6573124.5,380668.8 6573123.4,380667.8 6573122.2,380667.2 6573120.9,380667.0 6573119.5,380667.2 6573118.1,380667.8 6573116.8,380668.8 6573115.5,380670.2 6573114.5,380671.8 6573113.6,380673.7 6573112.9,380675.8 6573112.5,380677.9 6573112.4,380680.0 6573112.5,380682.1 6573112.9,380684.0 6573113.6,380685.6 6573114.5,380687.0 6573115.5,380688.0 6573116.8,380688.6 6573118.1,380688.8 6573119.5))"
493,380462.88,6573119.31,17.43,11.00,694.0,9302.9,"POLYGON((380487.1 6573116.5,380486.9 6573118.7,380486.0 6573120.9,380484.7 6573122.8,380482.8 6573124.6,380480.6 6573126.0,380478.1 6573127.1,380475.3 6573127.7,380472.5 6573127.9,380469.6 6573127.7,380466.9 6573127.1,380464.3 6573126.0,380462.1 6573124.6,380460.3 6573122.8,380458.9 6573120.9,380458.1 6573118.7,380457.8 6573116.5,380458.1 6573114.3,380458.9 6573112.1,380460.3 6573110.1,380462.1 6573108.4,380464.3 6573107.0,380466.9 6573105.9,380469.6 6573105.3,380472.5 6573105.0,380475.3 6573105.3,380478.1 6573105.9,380480.6 6573107.0,380482.8 6573108.4,380484.7 6573110.1,380486.0 6573112.1,380486.9 6573114.3,380487.1 6573116.5))"
494,379847.88,6573118.31,20.63,11.00,400.0,7407.9,"POLYGON((379853.8 6573119.7,379853.7 6573122.5,379853.3 6573125.1,379852.8 6573127.5,379852.1 6573129.7,379851.3 6573131.4,379850.3 6573132.7,379849.3 6573133.5,379848.2 6573133.8,379847.2 6573133.5,379846.1 6573132.7,379845.2 6573131.4,379844.3 6573129.7,379843.6 6573127.5,379843.1 6573125.1,379842.8 6573122.5,379842.7 6573119.7,379842.8 6573117.0,379843.1 6573114.4,379843.6 6573111.9,379844.3 6573109.8,379845.2 6573108.0,379846.1 6573106.7,379847.2 6573105.9,379848.2 6573105.7,379849.3 6573105.9,379850.3 6573106.7,379851.3 6573108.0,379852.1 6573109.8,379852.8 6573111.9,379853.3 6573114.4,379853.7 6573117.0,379853.8 6573119.7))"
495,379941.88,6573117.31,17.83,11.00,229.0,3828.0,"POLYGON((379950.1 6573107.4,379950.0 6573109.1,379949.7 6573110.7,379949.2 6573112.2,379948.6 6573113.5,379947.8 6573114.6,379946.9 6573115.4,379945.9 6573115.9,379944.9 6573116.1,379943.9 6573115.9,379942.9 6573115.4,379942.0 6573114.6,379941.2 6573113.5,379940.5 6573112.2,379940.0 6573110.7,379939.7 6573109.1,379939.6 6573107.4,379939.7 6573105.7,379940.0 6573104.1,379940.5 6573102.6,379941.2 6573101.3,379942.0 6573100.3,379942.9 6573099.5,379943.9 6573099.0,379944.9 6573098.8,379945.9 6573099.0,379946.9 6573099.5,379947.8 6573100.3,379948.6 6573101.3,379949.2 6573102.6,379949.7 6573104.1,379950.0 6573105.7,379950.1 6573107.4))"
496,380703.88,6573116.31,14.11,11.00,58.0,705.4,"POLYGON((380706.3 6573115.8,380706.2 6573116.3,380706.0 6573116.9,380705.7 6573117.4,380705.3 6573117.8,380704.8 6573118.2,380704.2 6573118.4,380703.6 6573118.6,380703.0 6573118.6,380702.3 6573118.6,380701.7 6573118.4,380701.2 6573118.2,380700.7 6573117.8,380700.3 6573117.4,380700.0 6573116.9,380699.8 6573116.3,380699.7 6573115.8,380699.8 6573115.2,380700.0 6573114.7,380700.3 6573114.2,380700.7 6573113.8,380701.2 6573113.4,380701.7 6573113.2,380702.3 6573113.0,380703.0 6573112.9,380703.6 6573113.0,380704.2 6573113.2,380704.8 6573113.4,380705.3 6573113.8,380705.7 6573114.2,380706.0 6573114.7,380706.2 6573115.2,380706.3 6573115.8))"
497,380017.88,6573114.31,16.53,11.00,9.0,148.8,"POLYGON((380018.3 6573115.3,380018.3 6573115.6,380018.2 6573115.8,380018.1 6573116.1,380017.9 6573116.3,380017.7 6573116.5,380017.4 6573116.6,380017.2 6573116.7,380016.9 6573116.7,380016.6 6573116.7,380016.3 6573116.6,380016.1 6573116.5,380015.9 6573116.3,380015.7 6573116.1,380015.6 6573115.8,380015.5 6573115.6,380015.5 6573115.3,380015.5 6573115.0,380015.6 6573114.8,380015.7 6573114.5,380015.9 6573114.3,380016.1 6573114.1,380016.3 6573114.0,380016.6 6573113.9,380016.9 6573113.9,380017.2 6573113.9,380017.4 6573114.0,380017.7 6573114.1,380017.9 6573114.3,380018.1 6573114.5,380018.2 6573114.8,380018.3 6573115.0,380018.3 6573115.3))"
498,379827.88,6573113.31,19.44,11.00,175.0,3161.8,"POLYGON((379830.5 6573104.0,379830.4 6573106.1,379830.3 6573108.0,379830.0 6573109.8,379829.6 6573111.4,379829.1 6573112.7,379828.6 6573113.7,379828.0 6573114.3,379827.4 6573114.5,379826.8 6573114.3,379826.2 6573113.7,379825.6 6573112.7,379825.2 6573111.4,379824.8 6573109.8,379824.5 6573108.0,379824.3 6573106.1,379824.3 6573104.0,379824.3 6573102.0,379824.5 6573100.0,379824.8 6573098.2,379825.2 6573096.6,379825.6 6573095.3,379826.2 6573094.4,379826.8 6573093.8,379827.4 6573093.6,379828.0 6573093.8,379828.6 6573094.4,379829.1 6573095.3,379829.6 6573096.6,379830.0 6573098.2,379830.3 6573100.0,379830.4 6573102.0,379830.5 6573104.0))"
499,380302.88,6573111.31,14.51,11.00,656.0,7924.8,"POLYGON((380317.6 6573103.3,380317.5 6573106.9,380317.0 6573110.4,380316.3 6573113.6,380315.4 6573116.3,380314.2 6573118.6,380312.8 6573120.3,380311.4 6573121.4,380309.9 6573121.7,380308.4 6573121.4,380306.9 6573120.3,380305.6 6573118.6,380304.4 6573116.3,380303.4 6573113.6,380302.7 6573110.4,380302.3 6573106.9,380302.1 6573103.3,380302.3 6573099.7,380302.7 6573096.3,380303.4 6573093.1,380304.4 6573090.3,380305.6 6573088.0,380306.9 6573086.3,380308.4 6573085.3,380309.9 6573084.9,380311.4 6573085.3,380312.8 6573086.3,380314.2 6573088.0,380315.4 6573090.3,380316.3 6573093.1,380317.0 6573096.3,380317.5 6573099.7,380317.6 6573103.3))"
500,380501.88,6573110.31,19.86,11.00,929.0,12449.1,"POLYGON((380524.2 6573109.2,380523.9 6573111.3,380523.1 6573113.3,380521.8 6573115.2,380520.0 6573116.9,380517.8 6573118.3,380515.3 6573119.3,380512.6 6573119.9,380509.8 6573120.1,380507.0 6573119.9,380504.3 6573119.3,380501.8 6573118.3,380499.6 6573116.9,380497.8 6573115.2,380496.5 6573113.3,380495.7 6573111.3,380495.4 6573109.2,380495.7 6573107.0,380496.5 6573105.0,380497.8 6573103.1,380499.6 6573101.4,380501.8 6573100.0,380504.3 6573099.0,380507.0 6573098.4,380509.8 6573098.2,380512.6 6573098.4,380515.3 6573099.0,380517.8 6573100.0,380520.0 6573101.4,380521.8 6573103.1,380523.1 6573105.0,380523.9 6573107.0,380524.2 6573109.2))"
501,380785.88,6573108.31,21.92,11.00,217.0,3416.8,"POLYGON((380792.4 6573107.3,380792.3 6573108.8,380792.0 6573110.3,380791.4 6573111.6,380790.7 6573112.8,380789.8 6573113.7,380788.8 6573114.5,380787.7 6573114.9,380786.5 6573115.0,380785.4 6573114.9,380784.2 6573114.5,380783.2 6573113.7,380782.3 6573112.8,380781.6 6573111.6,380781.0 6573110.3,380780.7 6573108.8,380780.6 6573107.3,380780.7 6573105.8,380781.0 6573104.4,380781.6 6573103.1,380782.3 6573101.9,380783.2 6573101.0,380784.2 6573100.2,380785.4 6573099.8,380786.5 6573099.7,380787.7 6573099.8,380788.8 6573100.2,380789.8 6573101.0,380790.7 6573101.9,380791.4 6573103.1,380792.0 6573104.4,380792.3 6573105.8,380792.4 6573107.3))"
502,379992.88,6573107.31,17.63,11.00,24.0,419.0,"POLYGON((379993.6 6573104.6,379993.6 6573105.0,379993.5 6573105.4,379993.3 6573105.8,379993.1 6573106.2,379992.8 6573106.5,379992.5 6573106.7,379992.2 6573106.8,379991.9 6573106.8,379991.5 6573106.8,379991.2 6573106.7,379990.9 6573106.5,379990.7 6573106.2,379990.4 6573105.8,379990.3 6573105.4,379990.2 6573105.0,379990.1 6573104.6,379990.2 6573104.1,379990.3 6573103.7,379990.4 6573103.3,379990.7 6573102.9,379990.9 6573102.7,379991.2 6573102.4,379991.5 6573102.3,379991.9 6573102.3,379992.2 6573102.3,379992.5 6573102.4,379992.8 6573102.7,379993.1 6573102.9,379993.3 6573103.3,379993.5 6573103.7,379993.6 6573104.1,379993.6 6573104.6))"
503,380338.88,6573106.31,13.93,11.00,347.0,4365.1,"POLYGON((380343.4 6573103.7,380343.3 6573105.7,380343.0 6573107.5,380342.4 6573109.2,380341.7 6573110.7,380340.7 6573111.9,380339.7 6573112.8,380338.6 6573113.4,380337.4 6573113.6,380336.2 6573113.4,380335.1 6573112.8,380334.1 6573111.9,380333.2 6573110.7,380332.4 6573109.2,380331.9 6573107.5,380331.5 6573105.7,380331.4 6573103.7,380331.5 6573101.8,380331.9 6573100.0,380332.4 6573098.3,380333.2 6573096.8,380334.1 6573095.6,380335.1 6573094.6,380336.2 6573094.1,380337.4 6573093.9,380338.6 6573094.1,380339.7 6573094.6,380340.7 6573095.6,380341.7 6573096.8,380342.4 6573098.3,380343.0 6573100.0,380343.3 6573101.8,380343.4 6573103.7))"
504,380753.88,6573106.31,15.29,11.00,227.0,2825.2,"POLYGON((380759.5 6573108.1,380759.3 6573109.5,380758.9 6573110.9,380758.1 6573112.2,380757.1 6573113.3,380755.9 6573114.2,380754.5 6573114.9,380753.0 6573115.3,380751.5 6573115.5,380749.9 6573115.3,380748.4 6573114.9,380747.0 6573114.2,380745.8 6573113.3,380744.8 6573112.2,380744.1 6573110.9,380743.6 6573109.5,380743.4 6573108.1,380743.6 6573106.6,380744.1 6573105.2,380744.8 6573104.0,380745.8 6573102.8,380747.0 6573101.9,380748.4 6573101.2,380749.9 6573100.8,380751.5 6573100.7,380753.0 6573100.8,380754.5 6573101.2,380755.9 6573101.9,380757.1 6573102.8,380758.1 6573104.0,380758.9 6573105.2,380759.3 6573106.6,380759.5 6573108.1))"
505,379874.88,6573104.31,28.85,11.00,1377.0,27917.0,"POLYGON((379888.5 6573090.9,379888.3 6573094.5,379887.4 6573098.0,379886.1 6573101.2,379884.3 6573104.0,379882.1 6573106.3,379879.6 6573108.0,379876.8 6573109.1,379874.0 6573109.4,379871.1 6573109.1,379868.4 6573108.0,379865.9 6573106.3,379863.7 6573104.0,379861.9 6573101.2,379860.5 6573098.0,379859.7 6573094.5,379859.4 6573090.9,379859.7 6573087.3,379860.5 6573083.8,379861.9 6573080.6,379863.7 6573077.8,379865.9 6573075.5,379868.4 6573073.8,379871.1 6573072.8,379874.0 6573072.4,379876.8 6573072.8,379879.6 6573073.8,379882.1 6573075.5,379884.3 6573077.8,379886.1 6573080.6,379887.4 6573083.8,379888.3 6573087.3,379888.5 6573090.9))"
506,380029.88,6573104.31,16.20,11.00,94.0,1491.0,"POLYGON((380039.1 6573099.6,380039.0 6573100.2,380038.7 6573100.8,380038.1 6573101.3,380037.4 6573101.8,380036.5 6573102.2,380035.4 6573102.5,380034.3 6573102.6,380033.1 6573102.7,380031.9 6573102.6,380030.8 6573102.5,380029.8 6573102.2,380028.9 6573101.8,380028.1 6573101.3,380027.6 6573100.8,380027.2 6573100.2,380027.1 6573099.6,380027.2 6573099.0,380027.6 6573098.5,380028.1 6573097.9,380028.9 6573097.5,380029.8 6573097.1,380030.8 6573096.8,380031.9 6573096.6,380033.1 6573096.6,380034.3 6573096.6,380035.4 6573096.8,380036.5 6573097.1,380037.4 6573097.5,380038.1 6573097.9,380038.7 6573098.5,380039.0 6573099.0,380039.1 6573099.6))"
507,379845.88,6573097.31,20.31,11.00,256.0,4556.9,"POLYGON((379851.2 6573092.6,379851.1 6573094.4,379850.8 6573096.0,379850.3 6573097.6,379849.7 6573098.9,379848.9 6573100.0,379847.9 6573100.9,379846.9 6573101.4,379845.9 6573101.5,379844.9 6573101.4,379843.9 6573100.9,379843.0 6573100.0,379842.2 6573098.9,379841.5 6573097.6,379841.0 6573096.0,379840.7 6573094.4,379840.6 6573092.6,379840.7 6573090.9,379841.0 6573089.2,379841.5 6573087.7,379842.2 6573086.3,379843.0 6573085.2,379843.9 6573084.4,379844.9 6573083.9,379845.9 6573083.7,379846.9 6573083.9,379847.9 6573084.4,379848.9 6573085.2,379849.7 6573086.3,379850.3 6573087.7,379850.8 6573089.2,379851.1 6573090.9,379851.2 6573092.6))"
508,380053.88,6573097.31,15.75,11.00,29.0,453.3,"POLYGON((380053.5 6573095.0,380053.5 6573095.5,380053.4 6573095.9,380053.2 6573096.3,380052.9 6573096.6,380052.6 6573096.9,380052.2 6573097.1,380051.8 6573097.2,380051.4 6573097.3,380050.9 6573097.2,380050.5 6573097.1,380050.1 6573096.9,380049.8 6573096.6,380049.5 6573096.3,380049.3 6573095.9,380049.2 6573095.5,380049.2 6573095.0,380049.2 6573094.6,380049.3 6573094.2,380049.5 6573093.8,380049.8 6573093.5,380050.1 6573093.2,380050.5 6573093.0,380050.9 6573092.8,380051.4 6573092.8,380051.8 6573092.8,380052.2 6573093.0,380052.6 6573093.2,380052.9 6573093.5,380053.2 6573093.8,380053.4 6573094.2,380053.5 6573094.6,380053.5 6573095.0))"
509,380359.88,6573096.31,15.09,11.00,1463.0,16198.5,"POLYGON((380389.9 6573097.5,380389.6 6573101.4,380388.6 6573105.1,380386.9 6573108.6,380384.7 6573111.6,380381.9 6573114.1,380378.8 6573115.9,380375.4 6573117.1,380371.9 6573117.5,380368.4 6573117.1,380365.0 6573115.9,380361.9 6573114.1,380359.2 6573111.6,380356.9 6573108.6,380355.3 6573105.1,380354.2 6573101.4,380353.9 6573097.5,380354.2 6573093.6,380355.3 6573089.8,380356.9 6573086.4,380359.2 6573083.4,380361.9 6573080.9,380365.0 6573079.0,380368.4 6573077.9,380371.9 6573077.5,380375.4 6573077.9,380378.8 6573079.0,380381.9 6573080.9,380384.7 6573083.4,380386.9 6573086.4,380388.6 6573089.8,380389.6 6573093.6,380389.9 6573097.5))"
510,379920.88,6573094.31,16.27,11.00,52.0,842.7,"POLYGON((379924.4 6573089.6,379924.3 6573090.4,379924.1 6573091.0,379923.8 6573091.7,379923.4 6573092.2,379922.9 6573092.7,379922.4 6573093.0,379921.8 6573093.2,379921.2 6573093.3,379920.5 6573093.2,379919.9 6573093.0,379919.4 6573092.7,379918.9 6573092.2,379918.5 6573091.7,379918.2 6573091.0,379918.0 6573090.4,379918.0 6573089.6,379918.0 6573088.9,379918.2 6573088.2,379918.5 6573087.6,379918.9 6573087.0,379919.4 6573086.6,379919.9 6573086.2,379920.5 6573086.0,379921.2 6573085.9,379921.8 6573086.0,379922.4 6573086.2,379922.9 6573086.6,379923.4 6573087.0,379923.8 6573087.6,379924.1 6573088.2,379924.3 6573088.9,379924.4 6573089.6))"
